t_s,commanded_position,force_pct,initialised,grip_state,position
497.221,0,20,1,1,0
497.321,0,20,1,1,0
497.421,0,20,1,1,0
497.521,0,20,1,1,0
497.621,0,20,1,1,0
497.721,0,20,1,1,0
497.821,0,20,1,1,0
497.922,0,20,1,1,0
498.02,0,20,1,1,0
498.12,0,20,1,1,0
498.22,0,20,1,1,0
498.322,0,20,1,1,0
498.421,0,20,1,1,0
498.521,0,20,1,1,0
498.621,0,20,1,1,0
498.722,0,20,1,1,0
498.827,0,20,1,1,0
498.922,0,20,1,1,0
499.021,0,20,1,1,0
499.122,0,20,1,1,0
499.221,0,20,1,1,0
499.321,0,20,1,1,0
499.422,0,20,1,1,0
499.522,0,20,1,1,0
499.623,0,20,1,1,0
499.722,0,20,1,1,0
499.821,0,20,1,1,0
499.921,0,20,1,1,0
500.022,0,20,1,1,0
500.121,0,20,1,1,0
500.221,0,20,1,1,0
500.322,0,20,1,1,0
500.421,0,20,1,1,0
500.521,0,20,1,1,0
500.621,0,20,1,1,0
500.72,0,20,1,1,0
500.821,0,20,1,1,0
500.92,0,20,1,1,0
501.023,0,20,1,1,0
501.122,0,20,1,1,0
501.223,0,20,1,1,0
501.322,0,20,1,1,0
501.422,0,20,1,1,0
501.522,0,20,1,1,0
501.622,0,20,1,1,0
501.721,0,20,1,1,0
501.822,0,20,1,1,0
501.921,0,20,1,1,0
502.022,0,20,1,1,0
502.122,0,20,1,1,0
502.156,0,20,1,1,0
502.256,0,20,1,1,0
502.357,0,20,1,1,0
502.456,0,20,1,1,0
502.557,0,20,1,1,0
502.658,0,20,1,1,0
502.758,0,20,1,1,0
502.863,0,20,1,1,0
502.959,0,20,1,1,0
503.06,0,20,1,1,0
503.159,0,20,1,1,0
503.258,0,20,1,1,0
503.358,0,20,1,1,0
503.458,0,20,1,1,0
503.558,0,20,1,1,0
503.66,0,20,1,1,0
503.763,0,20,1,1,0
503.879,0,20,1,1,0
503.958,0,20,1,1,0
504.058,0,20,1,1,0
504.157,0,20,1,1,0
504.257,0,20,1,1,0
504.357,0,20,1,1,0
504.457,0,20,1,1,0
504.558,0,20,1,1,0
504.657,0,20,1,1,0
504.757,0,20,1,1,0
504.857,0,20,1,1,0
504.957,0,20,1,1,0
505.057,0,20,1,1,0
505.156,0,20,1,1,0
505.256,0,20,1,1,0
505.355,0,20,1,1,0
505.456,0,20,1,1,0
505.557,0,20,1,1,0
505.656,0,20,1,1,0
505.756,0,20,1,1,0
505.857,0,20,1,1,0
505.955,0,20,1,1,0
506.057,0,20,1,1,0
506.155,0,20,1,1,0
506.255,0,20,1,1,0
506.356,0,20,1,1,0
506.455,0,20,1,1,0
506.556,0,20,1,1,0
506.655,0,20,1,1,0
506.756,0,20,1,1,0
506.856,0,20,1,1,0
506.956,0,20,1,1,0
507.056,0,20,1,1,0
507.155,0,20,1,1,0
507.255,0,20,1,1,0
507.356,0,20,1,1,0
507.456,0,20,1,1,0
507.556,0,20,1,1,0
507.656,0,20,1,1,0
507.756,0,20,1,1,0
507.856,0,20,1,1,0
507.956,0,20,1,1,0
508.057,0,20,1,1,0
508.156,0,20,1,1,0
508.256,0,20,1,1,0
508.356,0,20,1,1,0
508.455,0,20,1,1,0
508.556,0,20,1,1,0
508.656,0,20,1,1,0
508.755,0,20,1,1,0
508.856,0,20,1,1,0
508.956,0,20,1,1,0
509.055,0,20,1,1,0
509.155,0,20,1,1,0
509.255,0,20,1,1,0
509.356,1000,20,1,0,41
509.456,1000,20,1,0,276
509.555,1000,20,1,0,610
509.656,1000,20,1,0,932
509.755,1000,20,1,0,990
509.855,1000,20,1,1,1000
509.955,1000,20,1,1,1000
510.055,1000,20,1,1,1000
510.155,1000,20,1,1,1000
510.255,1000,20,1,1,1000
510.355,0,20,1,0,972
510.455,0,20,1,0,802
510.555,0,20,1,0,529
510.655,0,20,1,0,184
510.755,0,20,1,0,30
510.856,0,20,1,0,0
510.956,0,20,1,1,0
511.055,0,20,1,1,0
511.155,0,20,1,1,0
511.255,0,20,1,1,0
511.355,0,20,1,1,0
511.455,0,20,1,1,0
511.555,0,20,1,1,0
511.655,0,20,1,1,0
511.755,0,20,1,1,0
511.855,0,20,1,1,0
511.955,0,20,1,1,0
512.055,0,20,1,1,0
512.155,0,20,1,1,0
512.255,0,20,1,1,0
512.355,0,20,1,1,0
512.455,0,20,1,1,0
512.555,0,20,1,1,0
512.655,0,20,1,1,0
512.756,0,20,1,1,0
512.855,0,20,1,1,0
512.955,0,20,1,1,0
513.055,0,20,1,1,0
513.155,0,20,1,1,0
513.255,0,20,1,1,0
513.355,0,20,1,1,0
513.455,0,20,1,1,0
513.555,0,20,1,1,0
513.655,0,20,1,1,0
513.755,0,20,1,1,0
513.855,0,20,1,1,0
513.954,0,20,1,1,0
514.055,0,20,1,1,0
514.156,0,20,1,1,0
514.255,0,20,1,1,0
514.355,0,20,1,1,0
514.455,0,20,1,1,0
514.555,0,20,1,1,0
514.656,0,20,1,1,0
514.755,0,20,1,1,0
514.855,0,20,1,1,0
514.955,0,20,1,1,0
515.055,0,20,1,1,0
515.154,0,20,1,1,0
515.255,0,20,1,1,0
515.355,0,20,1,1,0
515.455,0,20,1,1,0
515.555,0,20,1,1,0
515.655,0,20,1,1,0
515.756,0,20,1,1,0
515.854,0,20,1,1,0
515.955,0,20,1,1,0
516.055,0,20,1,1,0
516.155,0,20,1,1,0
516.254,0,20,1,1,0
516.355,0,20,1,1,0
516.455,0,20,1,1,0
516.555,0,20,1,1,0
516.656,0,20,1,1,0
516.755,0,20,1,1,0
516.855,0,20,1,1,0
516.955,0,20,1,1,0
517.055,0,20,1,1,0
517.156,0,20,1,1,0
517.256,0,20,1,1,0
517.356,0,20,1,1,0
517.455,0,20,1,1,0
517.555,0,20,1,1,0
517.655,0,20,1,1,0
517.755,0,20,1,1,0
517.856,0,20,1,1,0
517.956,0,20,1,1,0
518.055,0,20,1,1,0
518.155,0,20,1,1,0
518.256,0,20,1,1,0
518.355,0,20,1,1,0
518.456,0,20,1,1,0
518.555,0,20,1,1,0
518.656,0,20,1,1,0
518.755,0,20,1,1,0
518.855,0,20,1,1,0
518.955,0,20,1,1,0
519.055,0,20,1,1,0
519.155,0,20,1,1,0
519.255,0,20,1,1,0
519.355,0,20,1,1,0
519.456,0,20,1,1,0
519.556,0,20,1,1,0
519.656,0,20,1,1,0
519.756,0,20,1,1,0
519.855,0,20,1,1,0
519.956,0,20,1,1,0
520.056,0,20,1,1,0
520.155,0,20,1,1,0
520.255,0,20,1,1,0
520.356,0,20,1,1,0
520.456,0,20,1,1,0
520.557,0,20,1,1,0
520.657,0,20,1,1,0
520.757,0,20,1,1,0
520.856,0,20,1,1,0
520.956,0,20,1,1,0
521.055,0,20,1,1,0
521.155,0,20,1,1,0
521.255,0,20,1,1,0
521.355,0,20,1,1,0
521.455,0,20,1,1,0
521.555,0,20,1,1,0
521.655,0,20,1,1,0
521.755,0,20,1,1,0
521.856,0,20,1,1,0
521.955,0,20,1,1,0
522.057,0,20,1,1,0
522.157,0,20,1,1,0
522.26,0,20,1,1,0
522.356,0,20,1,1,0
522.456,0,20,1,1,0
522.556,0,20,1,1,0
522.669,0,20,1,1,0
522.767,0,20,1,1,0
522.857,0,20,1,1,0
522.96,0,20,1,1,0
523.068,0,20,1,1,0
523.164,0,20,1,1,0
523.261,0,20,1,1,0
523.356,0,20,1,1,0
523.456,0,20,1,1,0
523.555,0,20,1,1,0
523.657,0,20,1,1,0
523.755,0,20,1,1,0
523.858,0,20,1,1,0
523.957,0,20,1,1,0
524.057,0,20,1,1,0
524.157,0,20,1,1,0
524.257,0,20,1,1,0
524.357,0,20,1,1,0
524.455,0,20,1,1,0
524.556,0,20,1,1,0
524.656,0,20,1,1,0
524.755,0,20,1,1,0
524.855,0,20,1,1,0
524.955,0,20,1,1,0
525.055,0,20,1,1,0
525.157,0,20,1,1,0
525.258,0,20,1,1,0
525.358,0,20,1,1,0
525.457,0,20,1,1,0
525.556,0,20,1,1,0
525.655,0,20,1,1,0
525.757,0,20,1,1,0
525.855,0,20,1,1,0
525.956,0,20,1,1,0
526.056,0,20,1,1,0
526.156,0,20,1,1,0
526.256,0,20,1,1,0
526.355,0,20,1,1,0
526.456,0,20,1,1,0
526.556,0,20,1,1,0
526.656,0,20,1,1,0
526.756,0,20,1,1,0
526.856,0,20,1,1,0
526.956,0,20,1,1,0
527.056,0,20,1,1,0
527.156,0,20,1,1,0
527.256,0,20,1,1,0
527.356,0,20,1,1,0
527.456,0,20,1,1,0
527.556,0,20,1,1,0
527.656,0,20,1,1,0
527.756,0,20,1,1,0
527.855,0,20,1,1,0
527.956,0,20,1,1,0
528.056,0,20,1,1,0
528.161,0,20,1,1,0
528.268,0,20,1,1,0
528.368,0,20,1,1,0
528.463,0,20,1,1,0
528.558,0,20,1,1,0
528.658,0,20,1,1,0
528.756,0,20,1,1,0
528.856,0,20,1,1,0
528.956,0,20,1,1,0
529.056,0,20,1,1,0
529.156,0,20,1,1,0
529.256,0,20,1,1,0
529.355,0,20,1,1,0
529.456,0,20,1,1,0
529.556,0,20,1,1,0
529.657,0,20,1,1,0
529.756,0,20,1,1,0
529.855,0,20,1,1,0
529.956,0,20,1,1,0
530.055,0,20,1,1,0
530.157,0,20,1,1,0
530.256,0,20,1,1,0
530.356,0,20,1,1,0
530.456,0,20,1,1,0
530.556,0,20,1,1,0
530.656,0,20,1,1,0
530.756,0,20,1,1,0
530.856,0,20,1,1,0
530.956,0,20,1,1,0
531.056,0,20,1,1,0
531.155,0,20,1,1,0
531.255,0,20,1,1,0
531.355,0,20,1,1,0
531.456,0,20,1,1,0
531.556,0,20,1,1,0
531.656,0,20,1,1,0
531.759,0,20,1,1,0
531.856,0,20,1,1,0
531.958,0,20,1,1,0
532.057,0,20,1,1,0
532.156,0,20,1,1,0
532.257,0,20,1,1,0
532.359,0,20,1,1,0
532.457,0,20,1,1,0
532.584,0,20,1,1,0
532.661,0,20,1,1,0
532.757,0,20,1,1,0
532.856,0,20,1,1,0
532.963,0,20,1,1,0
533.06,0,20,1,1,0
533.158,0,20,1,1,0
533.258,0,20,1,1,0
533.359,0,20,1,1,0
533.458,0,20,1,1,0
533.558,0,20,1,1,0
533.657,0,20,1,1,0
533.757,0,20,1,1,0
533.857,0,20,1,1,0
533.958,0,20,1,1,0
534.057,0,20,1,1,0
534.157,0,20,1,1,0
534.257,0,20,1,1,0
534.357,0,20,1,1,0
534.417,0,20,1,1,0
534.496,0,20,1,1,0
534.596,0,20,1,1,0
534.697,0,20,1,1,0
534.798,0,20,1,1,0
534.896,0,20,1,1,0
534.995,0,20,1,1,0
535.096,0,20,1,1,0
535.195,0,20,1,1,0
535.297,0,20,1,1,0
535.396,0,20,1,1,0
535.496,0,20,1,1,0
535.596,0,20,1,1,0
535.696,0,20,1,1,0
535.797,0,20,1,1,0
535.896,0,20,1,1,0
535.996,0,20,1,1,0
536.096,0,20,1,1,0
536.196,0,20,1,1,0
536.296,0,20,1,1,0
536.397,0,20,1,1,0
536.495,0,20,1,1,0
536.597,0,20,1,1,0
536.696,0,20,1,1,0
536.799,0,20,1,1,0
536.898,0,20,1,1,0
536.995,0,20,1,1,0
537.094,0,20,1,1,0
537.194,0,20,1,1,0
537.295,0,20,1,1,0
537.394,0,20,1,1,0
537.494,0,20,1,1,0
537.594,0,20,1,1,0
537.694,0,20,1,1,0
537.794,0,20,1,1,0
537.894,0,20,1,1,0
537.994,0,20,1,1,0
538.095,0,20,1,1,0
538.195,0,20,1,1,0
538.294,0,20,1,1,0
538.394,0,20,1,1,0
538.495,0,20,1,1,0
538.594,0,20,1,1,0
538.696,0,20,1,1,0
538.794,0,20,1,1,0
538.894,0,20,1,1,0
538.994,0,20,1,1,0
539.095,0,20,1,1,0
539.195,0,20,1,1,0
539.294,0,20,1,1,0
539.394,0,20,1,1,0
539.494,0,20,1,1,0
539.594,0,20,1,1,0
539.694,0,20,1,1,0
539.794,0,20,1,1,0
539.894,0,20,1,1,0
539.994,0,20,1,1,0
540.094,0,20,1,1,0
540.193,0,20,1,1,0
540.295,0,20,1,1,0
540.394,0,20,1,1,0
540.494,0,20,1,1,0
540.594,0,20,1,1,0
540.695,0,20,1,1,0
540.795,0,20,1,1,0
540.895,0,20,1,1,0
540.996,0,20,1,1,0
541.096,0,20,1,1,0
541.195,0,20,1,1,0
541.294,0,20,1,1,0
541.395,0,20,1,1,0
541.495,0,20,1,1,0
541.593,0,20,1,1,0
541.694,0,20,1,1,0
541.794,0,20,1,1,0
541.893,0,20,1,1,0
541.994,0,20,1,1,0
542.093,0,20,1,1,0
542.193,0,20,1,1,0
542.294,0,20,1,1,0
542.394,0,20,1,1,0
542.494,0,20,1,1,0
542.594,0,20,1,1,0
542.694,0,20,1,1,0
542.794,0,20,1,1,0
542.895,0,20,1,1,0
542.994,0,20,1,1,0
543.095,0,20,1,1,0
543.194,0,20,1,1,0
543.293,0,20,1,1,0
543.394,0,20,1,1,0
543.494,0,20,1,1,0
543.594,0,20,1,1,0
543.694,0,20,1,1,0
543.794,0,20,1,1,0
543.894,0,20,1,1,0
543.994,0,20,1,1,0
544.094,0,20,1,1,0
544.194,0,20,1,1,0
544.295,0,20,1,1,0
544.395,0,20,1,1,0
544.494,0,20,1,1,0
544.596,0,20,1,1,0
544.695,0,20,1,1,0
544.794,0,20,1,1,0
544.895,0,20,1,1,0
544.995,0,20,1,1,0
545.096,0,20,1,1,0
545.196,0,20,1,1,0
545.296,0,20,1,1,0
545.395,0,20,1,1,0
545.495,0,20,1,1,0
545.595,0,20,1,1,0
545.695,0,20,1,1,0
545.794,0,20,1,1,0
545.894,0,20,1,1,0
545.994,0,20,1,1,0
546.096,0,20,1,1,0
546.195,0,20,1,1,0
546.295,0,20,1,1,0
546.396,0,20,1,1,0
546.495,0,20,1,1,0
546.595,0,20,1,1,0
546.694,0,20,1,1,0
546.794,0,20,1,1,0
546.896,0,20,1,1,0
546.994,0,20,1,1,0
547.095,0,20,1,1,0
547.195,0,20,1,1,0
547.294,0,20,1,1,0
547.395,0,20,1,1,0
547.504,0,20,1,1,0
547.597,0,20,1,1,0
547.695,0,20,1,1,0
547.795,0,20,1,1,0
547.895,0,20,1,1,0
547.994,0,20,1,1,0
548.095,0,20,1,1,0
548.195,0,20,1,1,0
548.295,0,20,1,1,0
548.397,0,20,1,1,0
548.495,0,20,1,1,0
548.596,0,20,1,1,0
548.694,0,20,1,1,0
548.794,0,20,1,1,0
548.894,0,20,1,1,0
548.994,0,20,1,1,0
549.094,0,20,1,1,0
549.194,0,20,1,1,0
549.294,0,20,1,1,0
549.394,0,20,1,1,0
549.494,0,20,1,1,0
549.594,0,20,1,1,0
549.694,0,20,1,1,0
549.795,0,20,1,1,0
549.894,0,20,1,1,0
549.995,0,20,1,1,0
550.094,0,20,1,1,0
550.194,0,20,1,1,0
550.295,0,20,1,1,0
550.394,0,20,1,1,0
550.494,0,20,1,1,0
550.595,0,20,1,1,0
550.694,0,20,1,1,0
550.794,0,20,1,1,0
550.894,0,20,1,1,0
550.994,0,20,1,1,0
551.094,0,20,1,1,0
551.195,0,20,1,1,0
551.294,0,20,1,1,0
551.394,0,20,1,1,0
551.494,0,20,1,1,0
551.594,0,20,1,1,0
551.695,0,20,1,1,0
551.794,0,20,1,1,0
551.895,0,20,1,1,0
551.994,0,20,1,1,0
552.094,0,20,1,1,0
552.195,0,20,1,1,0
552.294,0,20,1,1,0
552.394,0,20,1,1,0
552.494,0,20,1,1,0
552.594,0,20,1,1,0
552.695,0,20,1,1,0
552.794,0,20,1,1,0
552.894,0,20,1,1,0
552.995,0,20,1,1,0
553.094,0,20,1,1,0
553.195,0,20,1,1,0
553.294,0,20,1,1,0
553.394,0,20,1,1,0
553.494,0,20,1,1,0
553.595,0,20,1,1,0
553.694,0,20,1,1,0
553.794,0,20,1,1,0
553.894,0,20,1,1,0
553.994,0,20,1,1,0
554.094,0,20,1,1,0
554.194,0,20,1,1,0
554.294,0,20,1,1,0
554.394,0,20,1,1,0
554.494,0,20,1,1,0
554.594,0,20,1,1,0
554.694,0,20,1,1,0
554.794,0,20,1,1,0
554.894,0,20,1,1,0
554.994,0,20,1,1,0
555.095,0,20,1,1,0
555.195,0,20,1,1,0
555.294,0,20,1,1,0
555.394,0,20,1,1,0
555.495,0,20,1,1,0
555.594,0,20,1,1,0
555.695,0,20,1,1,0
555.794,0,20,1,1,0
555.894,0,20,1,1,0
555.994,0,20,1,1,0
556.094,0,20,1,1,0
556.194,0,20,1,1,0
556.294,0,20,1,1,0
556.394,0,20,1,1,0
556.494,0,20,1,1,0
556.594,0,20,1,1,0
556.694,0,20,1,1,0
556.794,0,20,1,1,0
556.894,0,20,1,1,0
556.994,0,20,1,1,0
557.095,0,20,1,1,0
557.194,0,20,1,1,0
557.294,0,20,1,1,0
557.394,0,20,1,1,0
557.495,0,20,1,1,0
557.594,0,20,1,1,0
557.694,0,20,1,1,0
557.795,0,20,1,1,0
557.895,0,20,1,1,0
557.994,0,20,1,1,0
558.094,0,20,1,1,0
558.194,0,20,1,1,0
558.294,0,20,1,1,0
558.395,0,20,1,1,0
558.495,0,20,1,1,0
558.595,0,20,1,1,0
558.695,0,20,1,1,0
558.794,0,20,1,1,0
558.894,0,20,1,1,0
558.994,0,20,1,1,0
559.095,0,20,1,1,0
559.194,0,20,1,1,0
559.294,0,20,1,1,0
559.395,0,20,1,1,0
559.495,0,20,1,1,0
559.595,0,20,1,1,0
559.695,0,20,1,1,0
559.797,0,20,1,1,0
559.894,0,20,1,1,0
560.002,0,20,1,1,0
560.094,0,20,1,1,0
560.195,0,20,1,1,0
560.294,0,20,1,1,0
560.394,0,20,1,1,0
560.496,0,20,1,1,0
560.595,0,20,1,1,0
560.694,0,20,1,1,0
560.795,0,20,1,1,0
560.894,0,20,1,1,0
560.994,0,20,1,1,0
561.094,0,20,1,1,0
561.194,0,20,1,1,0
561.295,0,20,1,1,0
561.395,0,20,1,1,0
561.494,0,20,1,1,0
561.595,0,20,1,1,0
561.695,0,20,1,1,0
561.794,0,20,1,1,0
561.894,0,20,1,1,0
561.994,0,20,1,1,0
562.094,0,20,1,1,0
562.195,0,20,1,1,0
562.294,0,20,1,1,0
562.395,0,20,1,1,0
562.494,0,20,1,1,0
562.595,0,20,1,1,0
562.695,0,20,1,1,0
562.795,0,20,1,1,0
562.894,0,20,1,1,0
562.994,0,20,1,1,0
563.095,0,20,1,1,0
563.195,0,20,1,1,0
563.295,0,20,1,1,0
563.395,0,20,1,1,0
563.494,0,20,1,1,0
563.595,0,20,1,1,0
563.695,0,20,1,1,0
563.795,0,20,1,1,0
563.894,0,20,1,1,0
563.995,0,20,1,1,0
564.095,0,20,1,1,0
564.195,0,20,1,1,0
564.294,0,20,1,1,0
564.394,0,20,1,1,0
564.495,0,20,1,1,0
564.594,0,20,1,1,0
564.694,0,20,1,1,0
564.794,0,20,1,1,0
564.895,0,20,1,1,0
564.995,0,20,1,1,0
565.096,0,20,1,1,0
565.196,0,20,1,1,0
565.296,0,20,1,1,0
565.396,0,20,1,1,0
565.496,0,20,1,1,0
565.596,0,20,1,1,0
565.696,0,20,1,1,0
565.796,0,20,1,1,0
565.896,0,20,1,1,0
565.995,0,20,1,1,0
566.095,0,20,1,1,0
566.195,0,20,1,1,0
566.295,0,20,1,1,0
566.396,0,20,1,1,0
566.495,0,20,1,1,0
566.596,0,20,1,1,0
566.652,0,20,1,1,0
566.733,0,20,1,1,0
566.833,0,20,1,1,0
566.932,0,20,1,1,0
567.033,0,20,1,1,0
567.132,0,20,1,1,0
567.233,0,20,1,1,0
567.333,0,20,1,1,0
567.433,0,20,1,1,0
567.534,0,20,1,1,0
567.633,0,20,1,1,0
567.733,0,20,1,1,0
567.834,0,20,1,1,0
567.933,0,20,1,1,0
568.033,0,20,1,1,0
568.133,0,20,1,1,0
568.239,0,20,1,1,0
568.344,0,20,1,1,0
568.464,0,20,1,1,0
568.549,0,20,1,1,0
568.665,0,20,1,1,0
568.733,0,20,1,1,0
568.832,0,20,1,1,0
568.932,0,20,1,1,0
569.031,0,20,1,1,0
569.131,0,20,1,1,0
569.231,0,20,1,1,0
569.331,0,20,1,1,0
569.432,0,20,1,1,0
569.532,0,20,1,1,0
569.632,0,20,1,1,0
569.731,0,20,1,1,0
569.831,0,20,1,1,0
569.93,0,20,1,1,0
570.031,0,20,1,1,0
570.131,0,20,1,1,0
570.232,0,20,1,1,0
570.331,0,20,1,1,0
570.431,0,20,1,1,0
570.531,0,20,1,1,0
570.632,0,20,1,1,0
570.731,0,20,1,1,0
570.831,0,20,1,1,0
570.932,0,20,1,1,0
571.031,0,20,1,1,0
571.13,0,20,1,1,0
571.231,0,20,1,1,0
571.33,0,20,1,1,0
571.431,0,20,1,1,0
571.531,0,20,1,1,0
571.631,0,20,1,1,0
571.731,0,20,1,1,0
571.83,0,20,1,1,0
571.931,0,20,1,1,0
572.031,0,20,1,1,0
572.131,0,20,1,1,0
572.231,0,20,1,1,0
572.332,0,20,1,1,0
572.431,0,20,1,1,0
572.531,0,20,1,1,0
572.631,0,20,1,1,0
572.731,0,20,1,1,0
572.831,0,20,1,1,0
572.931,0,20,1,1,0
573.031,0,20,1,1,0
573.131,0,20,1,1,0
573.231,0,20,1,1,0
573.331,0,20,1,1,0
573.432,0,20,1,1,0
573.531,0,20,1,1,0
573.63,0,20,1,1,0
573.731,0,20,1,1,0
573.83,0,20,1,1,0
573.93,0,20,1,1,0
574.031,0,20,1,1,0
574.13,0,20,1,1,0
574.231,0,20,1,1,0
574.33,0,20,1,1,0
574.43,0,20,1,1,0
574.53,0,20,1,1,0
574.631,0,20,1,1,0
574.731,0,20,1,1,0
574.831,0,20,1,1,0
574.931,0,20,1,1,0
575.031,0,20,1,1,0
575.13,0,20,1,1,0
575.231,0,20,1,1,0
575.332,0,20,1,1,0
575.431,0,20,1,1,0
575.53,0,20,1,1,0
575.631,0,20,1,1,0
575.731,0,20,1,1,0
575.831,0,20,1,1,0
575.931,0,20,1,1,0
576.031,0,20,1,1,0
576.131,0,20,1,1,0
576.231,0,20,1,1,0
576.33,0,20,1,1,0
576.43,0,20,1,1,0
576.53,0,20,1,1,0
576.631,0,20,1,1,0
576.731,0,20,1,1,0
576.83,0,20,1,1,0
576.931,0,20,1,1,0
577.03,0,20,1,1,0
577.13,0,20,1,1,0
577.232,0,20,1,1,0
577.332,0,20,1,1,0
577.434,0,20,1,1,0
577.54,0,20,1,1,0
577.639,0,20,1,1,0
577.735,0,20,1,1,0
577.832,0,20,1,1,0
577.932,0,20,1,1,0
578.033,0,20,1,1,0
578.136,0,20,1,1,0
578.232,0,20,1,1,0
578.331,0,20,1,1,0
578.432,0,20,1,1,0
578.532,0,20,1,1,0
578.632,0,20,1,1,0
578.731,0,20,1,1,0
578.831,0,20,1,1,0
578.932,0,20,1,1,0
579.031,0,20,1,1,0
579.131,0,20,1,1,0
579.231,0,20,1,1,0
579.331,0,20,1,1,0
579.431,0,20,1,1,0
579.53,0,20,1,1,0
579.632,0,20,1,1,0
579.731,0,20,1,1,0
579.831,0,20,1,1,0
579.931,0,20,1,1,0
580.031,0,20,1,1,0
580.131,0,20,1,1,0
580.231,0,20,1,1,0
580.33,0,20,1,1,0
580.432,0,20,1,1,0
580.531,0,20,1,1,0
580.633,0,20,1,1,0
580.731,0,20,1,1,0
580.833,0,20,1,1,0
580.934,0,20,1,1,0
581.034,0,20,1,1,0
581.136,0,20,1,1,0
581.234,0,20,1,1,0
581.334,0,20,1,1,0
581.432,0,20,1,1,0
581.531,0,20,1,1,0
581.632,0,20,1,1,0
581.733,0,20,1,1,0
581.834,0,20,1,1,0
581.933,0,20,1,1,0
582.034,0,20,1,1,0
582.131,0,20,1,1,0
582.333,0,20,1,1,0
582.383,0,20,1,1,0
582.432,0,20,1,1,0
582.532,0,20,1,1,0
582.631,0,20,1,1,0
582.734,0,20,1,1,0
582.833,0,20,1,1,0
582.932,0,20,1,1,0
583.032,0,20,1,1,0
583.131,0,20,1,1,0
583.236,0,20,1,1,0
583.332,0,20,1,1,0
583.432,0,20,1,1,0
583.533,0,20,1,1,0
583.631,0,20,1,1,0
583.731,0,20,1,1,0
583.835,0,20,1,1,0
583.932,0,20,1,1,0
584.032,0,20,1,1,0
584.132,0,20,1,1,0
584.232,0,20,1,1,0
584.331,0,20,1,1,0
584.432,0,20,1,1,0
584.531,0,20,1,1,0
584.631,0,20,1,1,0
584.732,0,20,1,1,0
584.831,0,20,1,1,0
584.931,0,20,1,1,0
585.031,0,20,1,1,0
585.131,0,20,1,1,0
585.232,0,20,1,1,0
585.331,0,20,1,1,0
585.431,0,20,1,1,0
585.531,0,20,1,1,0
585.631,0,20,1,1,0
585.731,0,20,1,1,0
585.832,0,20,1,1,0
585.93,0,20,1,1,0
586.03,0,20,1,1,0
586.131,0,20,1,1,0
586.23,0,20,1,1,0
586.332,0,20,1,1,0
586.432,0,20,1,1,0
586.533,0,20,1,1,0
586.639,0,20,1,1,0
586.732,0,20,1,1,0
586.833,0,20,1,1,0
586.933,0,20,1,1,0
587.032,0,20,1,1,0
587.132,0,20,1,1,0
587.233,0,20,1,1,0
587.332,0,20,1,1,0
587.434,0,20,1,1,0
587.533,0,20,1,1,0
587.633,0,20,1,1,0
587.732,0,20,1,1,0
587.833,0,20,1,1,0
587.936,0,20,1,1,0
588.043,0,20,1,1,0
588.141,0,20,1,1,0
588.234,0,20,1,1,0
588.333,0,20,1,1,0
588.433,0,20,1,1,0
588.533,0,20,1,1,0
588.633,0,20,1,1,0
588.732,0,20,1,1,0
588.832,0,20,1,1,0
588.936,0,20,1,1,0
589.035,0,20,1,1,0
589.143,0,20,1,1,0
589.235,0,20,1,1,0
589.334,0,20,1,1,0
589.435,0,20,1,1,0
589.532,0,20,1,1,0
589.636,0,20,1,1,0
589.733,0,20,1,1,0
589.833,0,20,1,1,0
589.932,0,20,1,1,0
590.033,0,20,1,1,0
590.132,0,20,1,1,0
590.232,0,20,1,1,0
590.332,0,20,1,1,0
590.432,0,20,1,1,0
590.532,0,20,1,1,0
590.632,0,20,1,1,0
590.732,0,20,1,1,0
590.832,0,20,1,1,0
590.932,0,20,1,1,0
591.033,0,20,1,1,0
591.132,0,20,1,1,0
591.233,0,20,1,1,0
591.332,0,20,1,1,0
591.433,0,20,1,1,0
591.533,0,20,1,1,0
591.632,0,20,1,1,0
591.733,0,20,1,1,0
591.833,0,20,1,1,0
591.932,0,20,1,1,0
592.035,0,20,1,1,0
592.133,0,20,1,1,0
592.233,0,20,1,1,0
592.332,0,20,1,1,0
592.432,0,20,1,1,0
592.534,0,20,1,1,0
592.632,0,20,1,1,0
592.732,0,20,1,1,0
592.832,0,20,1,1,0
592.933,0,20,1,1,0
593.042,0,20,1,1,0
593.133,0,20,1,1,0
593.238,0,20,1,1,0
593.332,0,20,1,1,0
593.432,0,20,1,1,0
593.532,0,20,1,1,0
593.632,0,20,1,1,0
593.735,0,20,1,1,0
593.832,0,20,1,1,0
593.933,0,20,1,1,0
594.033,0,20,1,1,0
594.132,0,20,1,1,0
594.233,0,20,1,1,0
594.332,0,20,1,1,0
594.432,0,20,1,1,0
594.533,0,20,1,1,0
594.633,0,20,1,1,0
594.735,0,20,1,1,0
594.832,0,20,1,1,0
594.937,0,20,1,1,0
595.032,0,20,1,1,0
595.133,0,20,1,1,0
595.233,0,20,1,1,0
595.331,0,20,1,1,0
595.432,0,20,1,1,0
595.531,0,20,1,1,0
595.631,0,20,1,1,0
595.732,0,20,1,1,0
595.831,0,20,1,1,0
595.932,0,20,1,1,0
596.031,0,20,1,1,0
596.131,0,20,1,1,0
596.231,0,20,1,1,0
596.331,0,20,1,1,0
596.431,0,20,1,1,0
596.531,0,20,1,1,0
596.631,0,20,1,1,0
