t_recv_s,t_stamp_s,phase,cmd1_deg,cmd2_deg,cmd3_deg,cmd4_deg,cmd5_deg,cmd6_deg,pos1_deg,pos2_deg,pos3_deg,pos4_deg,pos5_deg,pos6_deg,vel1_dps,vel2_dps,vel3_dps,vel4_dps,vel5_dps,vel6_dps
13.9232,1790114448.8912,rest,-0.0200,-49.9800,-60.0000,0.0100,-39.9900,0.0000,-0.0300,-49.9700,-60.0100,0.0000,-39.9800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
14.0470,1790114449.0157,rest,-0.0200,-49.9800,-60.0000,0.0100,-39.9900,0.0000,-0.0300,-49.9700,-60.0100,0.0000,-39.9800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
14.1572,1790114449.1257,rest,-0.0200,-49.9800,-60.0000,0.0100,-39.9900,0.0000,-0.0300,-49.9700,-60.0100,0.0100,-39.9800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
14.2723,1790114449.2408,rest,-0.0200,-49.9800,-60.0000,0.0100,-39.9900,0.0000,-0.0300,-49.9700,-60.0100,0.0000,-39.9800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
14.3788,1790114449.3473,rest,-0.0200,-49.9800,-60.0000,0.0100,-39.9900,0.0000,-0.0300,-49.9800,-60.0000,0.0000,-39.9900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
14.4921,1790114449.4607,rest,-0.0200,-49.9800,-60.0000,0.0100,-39.9900,0.0000,-0.0300,-49.9800,-60.0100,0.0000,-39.9800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
14.6066,1790114449.5747,rest,-0.0200,-49.9800,-60.0000,0.0100,-39.9900,0.0000,-0.0300,-49.9700,-60.0100,0.0000,-39.9900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
14.7051,1790114449.6738,rest,-0.0200,-49.9800,-60.0000,0.0100,-39.9900,0.0000,-0.0300,-49.9700,-60.0100,0.0100,-39.9900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
14.8010,1790114449.7692,rest,-0.0200,-49.9800,-60.0000,0.0100,-39.9900,0.0000,-0.0300,-49.9700,-60.0200,0.0100,-39.9900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
14.8921,1790114449.8608,rest,-0.0200,-49.9800,-60.0000,0.0100,-39.9900,0.0000,-0.0300,-49.9600,-60.0100,0.0000,-39.9800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
14.9846,1790114449.9530,rest,-0.0200,-49.9800,-60.0000,0.0100,-39.9900,0.0000,-0.0200,-49.9700,-60.0100,0.0100,-39.9800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
15.0767,1790114450.0447,rest,-0.0200,-49.9800,-60.0000,0.0100,-39.9900,0.0000,-0.0300,-49.9700,-60.0200,0.0100,-39.9800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
15.1867,1790114450.1551,rest,-0.0200,-49.9800,-60.0000,0.0100,-39.9900,0.0000,-0.0200,-49.9700,-60.0100,0.0000,-39.9900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
15.2969,1790114450.2654,rest,-0.0200,-49.9800,-60.0000,0.0100,-39.9900,0.0000,-0.0200,-49.9700,-60.0100,0.0100,-39.9900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
15.4064,1790114450.3750,rest,-0.0200,-49.9800,-60.0000,0.0100,-39.9900,0.0000,-0.0300,-49.9800,-60.0100,0.0000,-39.9800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
15.5166,1790114450.4850,rest,-0.0200,-49.9800,-60.0000,0.0100,-39.9900,0.0000,-0.0300,-49.9800,-60.0100,0.0100,-39.9900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
15.6302,1790114450.5988,rest,-0.0200,-49.9800,-60.0000,0.0100,-39.9900,0.0000,-0.0300,-49.9700,-60.0100,0.0100,-39.9800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
15.7436,1790114450.7122,rest,-0.0200,-49.9800,-60.0000,0.0100,-39.9900,0.0000,-0.0300,-49.9700,-60.0100,0.0000,-39.9900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
15.8465,1790114450.8151,rest,-0.0200,-49.9800,-60.0000,0.0100,-39.9900,0.0000,-0.0300,-49.9700,-60.0000,0.0100,-39.9900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
15.9528,1790114450.9213,rest,-0.0200,-49.9800,-60.0000,0.0100,-39.9900,0.0000,-0.0300,-49.9700,-60.0100,0.0100,-39.9800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
16.0565,1790114451.0250,rest,-0.0200,-49.9800,-60.0000,0.0100,-39.9900,0.0000,-0.0300,-49.9700,-60.0000,0.0000,-39.9700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
16.1739,1790114451.1425,rest,-0.0200,-49.9800,-60.0000,0.0100,-39.9900,0.0000,-0.0300,-49.9800,-60.0100,0.0000,-39.9800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
16.2805,1790114451.2487,rest,-0.0200,-49.9800,-60.0000,0.0100,-39.9900,0.0000,-0.0300,-49.9700,-60.0100,0.0100,-39.9800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
16.3864,1790114451.3550,rest,-0.0200,-49.9800,-60.0000,0.0100,-39.9900,0.0000,-0.0300,-49.9700,-60.0100,0.0000,-39.9700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
